price,link,number_of_rooms,area,floor,district,address
160000,https://krisha.kz/a/show/687439274,1,40.0,5,Есильский р-н, Чингиз Айтматов 60/1
150000,https://krisha.kz/a/show/1000149399,2,56.0,1,Сарыарка р-н, Желтоксан 22/3
450000,https://krisha.kz/a/show/1000149285,3,110.0,3,Алматы р-н, Ивана Панфилова 2
330000,https://krisha.kz/a/show/682789598,2,84.0,3,Unknown District,Кабанбай Батыра 13 — Трц Сарыарка
210000,https://krisha.kz/a/show/761643174,2,50.0,0,Алматы р-н, Калдаякова 27/4
380000,https://krisha.kz/a/show/687554096,3,61.0,7,Есильский р-н, Санжара Асфендиярова 6 — Не далеко от Хан Шатыра
230000,https://krisha.kz/a/show/760726103,2,38.0,3,Нура р-н, Казыбек би 35
200000,https://krisha.kz/a/show/694631504,1,40.0,7,Есильский р-н, Сарайшык 5/1
170000,https://krisha.kz/a/show/678329773,2,51.0,1,Есильский р-н, мкр Комсомольский
200000,https://krisha.kz/a/show/761593276,2,43.0,7,Алматы р-н, Нурмагамбетова 25/1 — Нурмагамбетова
1300000,https://krisha.kz/a/show/697890898,5,245.0,3,Есильский р-н, Керей-Жанибек хандар 5
200000,https://krisha.kz/a/show/761853465,2,39.0,5,Алматы р-н, Тауелсиздик 21 — Astana Mall
300000,https://krisha.kz/a/show/699264958,3,81.3,9,Алматы р-н, Кюйши Дины 24
170000,https://krisha.kz/a/show/762054029,1,35.0,6,Есильский р-н, Е-755 1
170000,https://krisha.kz/a/show/1000148843,1,43.0,2,Есильский р-н, Улы дала 73
200000,https://krisha.kz/a/show/1000148759,2,64.0,2,Нура р-н, мкр Уркер
170000,https://krisha.kz/a/show/1000148764,2,42.0,12,Алматы р-н, Шамши Калдаяков 44
300000,https://krisha.kz/a/show/689685097,2,40.0,3,Нура р-н, Мухамедханова 12
320000,https://krisha.kz/a/show/678543315,5,100.0,3,р-н Байконур, Пушкина 15 — Пушкина-Абая-Кенесары
250000,https://krisha.kz/a/show/699081029,1,50.0,3,Есильский р-н, Култегин 13 — Сыганак
350000,https://krisha.kz/a/show/760841689,2,55.0,7,Есильский р-н, Достык 8Б
250000,https://krisha.kz/a/show/699726144,2,48.0,5,Есильский р-н, Туркестан 30/1 — Бухар жырау
1200000,https://krisha.kz/a/show/696609320,4,156.0,6,Нура р-н, Туран
190000,https://krisha.kz/a/show/761766672,1,45.0,2,Нура р-н, Улы Дала 33 — Улы дала 33
200000,https://krisha.kz/a/show/1000148499,1,40.0,8,Есильский р-н, Кабанбай батыр
190000,https://krisha.kz/a/show/761702257,2,40.0,7,Нура р-н, Туран 57/5 — Бухар Жырау
200000,https://krisha.kz/a/show/1000147977,2,48.0,6,Нура р-н, Ильяса Омарова 19
60000,https://krisha.kz/a/show/676560751,1,18.0,3,Алматы р-н, Ж.Жабаева 32а
750000,https://krisha.kz/a/show/699027478,3,103.0,5,Есильский р-н, Улы Дала 41/3
115000,https://krisha.kz/a/show/1000147906,1,38.0,5,Есильский р-н, мкр Пригородный
180000,https://krisha.kz/a/show/688800951,2,43.0,5,р-н Байконур, Жубанова 3/1
300000,https://krisha.kz/a/show/672257481,1,47.5,4,Алматы р-н, Храпатого 19 — Калдаякова
250000,https://krisha.kz/a/show/699977747,2,50.0,8,Есильский р-н, Манглик Ел 60 — А. Бокейхан
1200000,https://krisha.kz/a/show/684749849,4,127.0,9,Есильский р-н, Сыганак 17
250000,https://krisha.kz/a/show/685698339,1,45.0,4,Есильский р-н, Мангилик ел 60
300000,https://krisha.kz/a/show/762235690,2,50.0,8,Нура р-н, Туран 43б — Туран
170000,https://krisha.kz/a/show/760049419,1,40.0,2,Есильский р-н, Улы Дала 65/2
450000,https://krisha.kz/a/show/760205039,2,70.0,12,Нура р-н, Сыганак 17
550000,https://krisha.kz/a/show/762235136,3,90.0,14,Есильский р-н, Мангилик Ел 47
240000,https://krisha.kz/a/show/699646813,2,64.0,6,Есильский р-н, мкр Шубар
420000,https://krisha.kz/a/show/761273539,2,45.0,6,Нура р-н, Туран 39а — Сыганак
220000,https://krisha.kz/a/show/693675366,2,58.3,17,Сарыарка р-н, Кенесары 4 — Кенесары-Шевченко
290000,https://krisha.kz/a/show/1000130100,2,70.0,4,Сарыарка р-н, Ул.Кумисбекова — Ул.Сейфуллина
150000,https://krisha.kz/a/show/687175304,1,43.0,1,Сарыарка р-н, Бейбарыс Султан 13
150000,https://krisha.kz/a/show/695545458,1,45.0,12,Сарыарка р-н, Бейбарыс Султан 25
180000,https://krisha.kz/a/show/683256943,1,42.0,3,Есильский р-н, Мангелик Ел — Улы Дала
300000,https://krisha.kz/a/show/689439218,3,60.0,6,Есильский р-н, Асфендиярова 8
170000,https://krisha.kz/a/show/685220166,1,42.0,4,Есильский р-н, ул. Улы Дала 69
200000,https://krisha.kz/a/show/760942808,1,43.0,7,Есильский р-н, Туран 67
210000,https://krisha.kz/a/show/760832168,1,40.0,5,Алматы р-н, Ж.Нажимеденова 54
250000,https://krisha.kz/a/show/696100585,3,60.0,2,Алматы р-н, Абылайхан 5а
200000,https://krisha.kz/a/show/696569401,1,37.0,1,Сарыарка р-н, Жамбыла 10 — За 10 поликлиникой
600000,https://krisha.kz/a/show/762037640,3,75.0,5,Есильский р-н, Керей и Жанибек хандар 46 — Керей Жанибек и Аль Фараби
200000,https://krisha.kz/a/show/761128188,3,60.0,2,Сарыарка р-н, Сейфуллина 14 — Сары Арка
180000,https://krisha.kz/a/show/1000147725,1,38.0,12,Есильский р-н, Е 915 15
350000,https://krisha.kz/a/show/694816530,2,75.0,0,Есильский р-н, Керей и Жанибек хандар 42
200000,https://krisha.kz/a/show/685656605,2,60.0,3,Алматы р-н, Пушкина 25/1 — Конец Абая
170000,https://krisha.kz/a/show/1000147559,1,44.0,8,Алматы р-н, Таскескен 17 А
200000,https://krisha.kz/a/show/1000147457,2,51.0,4,Алматы р-н, Нажимеденов
290000,https://krisha.kz/a/show/761476620,2,50.0,3,Алматы р-н, Нажимеденова 4/1
200000,https://krisha.kz/a/show/1000147129,1,40.0,5,Есильский р-н, Казыбек Би 7
400000,https://krisha.kz/a/show/760954974,2,75.0,3,Есильский р-н, Мәңгілік ел 36 — Мәңгілік ел-орынбор
250000,https://krisha.kz/a/show/697954207,2,70.0,7,Нура р-н, Улы Дала 65/1
600000,https://krisha.kz/a/show/761840000,3,90.0,19,Алматы р-н, Калдаякова 3
230000,https://krisha.kz/a/show/1000147053,2,37.0,7,Алматы р-н, Аскар Токпанов 22
1000000,https://krisha.kz/a/show/1000136955,2,75.0,4,Есильский р-н, Сарайшык 2 — Кунаева
350000,https://krisha.kz/a/show/761477617,1,50.0,5,Нура р-н, Туран 39а
400000,https://krisha.kz/a/show/691980194,1,48.0,8,Есильский р-н, Достык 8/2
170000,https://krisha.kz/a/show/695668967,2,62.0,3,Есильский р-н, Е-117 42
250000,https://krisha.kz/a/show/697487300,3,90.0,5,Сарыарка р-н, Московская
330000,https://krisha.kz/a/show/695792645,1,37.0,5,Нура р-н, Кайым Мухамедханова 11/2 — ТРЦ Хан-Шатыр
250000,https://krisha.kz/a/show/697086573,1,28.0,7,Есильский р-н, Туркестан 16 — Орынбор
300000,https://krisha.kz/a/show/679812085,3,87.0,3,Есильский р-н, Е652 12
250000,https://krisha.kz/a/show/693673365,2,43.0,4,Есильский р-н, Улы Дала 6\3 — Сауран
185000,https://krisha.kz/a/show/761141059,1,40.0,6,Есильский р-н, ул. Бухар жырау 34
250000,https://krisha.kz/a/show/698814594,2,71.0,10,Есильский р-н, Туран 56
250000,https://krisha.kz/a/show/692712750,2,47.0,0,Есильский р-н, Мангилик ел 54
310000,https://krisha.kz/a/show/761295892,2,60.0,6,Есильский р-н, Орынбор
230000,https://krisha.kz/a/show/695834725,3,83.0,7,р-н Байконур, Шокана Валиханова 1 — Иманова
200000,https://krisha.kz/a/show/682400513,1,35.0,8,р-н Байконур, Ахмета Байтурсынова 20
230000,https://krisha.kz/a/show/689266568,2,75.0,4,Алматы р-н, Сабира Рахимова 2 — Рядом иманова валиханова
350000,https://krisha.kz/a/show/761838014,3,90.0,3,Есильский р-н, Сарайшык 34
350000,https://krisha.kz/a/show/686188373,2,62.0,3,Алматы р-н, Тоқпанова 22 — Район акбулак
160000,https://krisha.kz/a/show/688792133,1,38.0,9,Алматы р-н, Рыскулбекова 29а — 7поликлиника
200000,https://krisha.kz/a/show/760654722,1,46.0,4,Есильский р-н, Алихана Бокейханова 27 — Мега
400000,https://krisha.kz/a/show/761988717,2,48.0,3,Есильский р-н, Достык 8/2
450000,https://krisha.kz/a/show/691496436,4,167.0,5,Есильский р-н, Калдаякова 2
280000,https://krisha.kz/a/show/687825745,2,77.0,9,Сарыарка р-н, Сарыарка 11 — Кенесары
200000,https://krisha.kz/a/show/690000481,1,40.0,10,Есильский р-н, Култегин 9 — Сыганак Туран
160000,https://krisha.kz/a/show/691885920,1,38.0,8,Алматы р-н, Рыскулбекова 29 — 7 поликлиника
500000,https://krisha.kz/a/show/761320484,3,103.0,5,р-н Байконур, Баянауыл 1 — Иманова-Иманбаева
70000,https://krisha.kz/a/show/681265464,1,27.0,2,Сарыарка р-н, Байқоңыр 41/2
150000,https://krisha.kz/a/show/696728719,1,20.0,10,Нура р-н, Санжара асфендиярова 12
280000,https://krisha.kz/a/show/1000146072,2,50.0,18,Алматы р-н, Нажимеденова 4
600000,https://krisha.kz/a/show/1000143784,3,110.0,6,Есильский р-н, Наркескен 3 — Кабанбай батыра
230000,https://krisha.kz/a/show/761385389,1,51.0,2,Есильский р-н, мкр Комсомольский
280000,https://krisha.kz/a/show/699528525,3,80.0,8,Есильский р-н, Кайыма Мухамедханова 21
220000,https://krisha.kz/a/show/695024015,2,42.0,9,Есильский р-н, Толе би
170000,https://krisha.kz/a/show/1000145667,2,58.0,12,Сарыарка р-н, Бейбарыс Султан 12
150000,https://krisha.kz/a/show/1000138895,1,40.0,3,Алматы р-н, Манаса — Кудайбердыулы - Манаса
170000,https://krisha.kz/a/show/761961082,1,40.0,7,Есильский р-н, Фариза Онгарсынова — Фариза Онгарсынова
220000,https://krisha.kz/a/show/699862193,1,37.0,4,Есильский р-н, Кабанбай батыр 48/5 — Кабанбай батыра орынбор
350000,https://krisha.kz/a/show/761084313,3,100.0,5,Есильский р-н, Сарайшык 34 — Сарайшик пересечение Акмечеть и Кунаева
600000,https://krisha.kz/a/show/696249125,3,60.0,18,Есильский р-н, Кабанбай батыр 49а — Кабанбай батыра
5000000,https://krisha.kz/a/show/762208087,4,300.0,0,Unknown District,Достык 16
1500000,https://krisha.kz/a/show/761971010,4,140.0,13,Есильский р-н, Акмешит 1
600000,https://krisha.kz/a/show/762197924,3,90.0,20,Алматы р-н, Калдаякова 3
200000,https://krisha.kz/a/show/680767542,1,40.0,8,Есильский р-н, Улы Дала 31
190000,https://krisha.kz/a/show/680647027,2,65.0,9,Есильский р-н, Улы Дала 69
220000,https://krisha.kz/a/show/761548958,1,38.0,6,Нура р-н, Туран 55/13
250000,https://krisha.kz/a/show/761546330,2,55.0,14,Сарайшык р-н, Нажмеденова 29/1 — А. Байтурсынова/М.Тынышбайулы
250000,https://krisha.kz/a/show/697417892,4,73.0,5,Алматы р-н, Петрова 3 — Район магазина Орбита
200000,https://krisha.kz/a/show/760797817,1,45.0,4,Алматы р-н, ул. Бухар жырау 34/2
230000,https://krisha.kz/a/show/761812275,1,45.0,3,Нура р-н, Толе Би
200000,https://krisha.kz/a/show/697773851,2,60.0,2,Алматы р-н, Т.Жургенова
160000,https://krisha.kz/a/show/692512808,1,43.4,7,Есильский р-н, мкр Комсомольский
160000,https://krisha.kz/a/show/698340256,1,30.0,4,Сарыарка р-н, Есенберлина
100000,https://krisha.kz/a/show/690254818,1,28.0,2,Алматы р-н, Манаса
300000,https://krisha.kz/a/show/762003367,2,44.0,3,Есильский р-н, мкр Комсомольский 22
220000,https://krisha.kz/a/show/693849121,2,70.3,6,Есильский р-н, Е-767 11
300000,https://krisha.kz/a/show/760593104,2,42.0,7,Нура р-н, Е-36 5 — Зеленый квартал
180000,https://krisha.kz/a/show/682340766,2,50.0,2,Алматы р-н, Нажимеденова 34 — Рядом новый вокзал
220000,https://krisha.kz/a/show/685788669,2,68.0,5,Есильский р-н, Кабанбай батыра 58 — Улы дала
200000,https://krisha.kz/a/show/761219675,1,48.0,3,Алматы р-н, К. Аманжолова 28/2 — Нажимеденова
250000,https://krisha.kz/a/show/697044382,1,50.0,2,Алматы р-н, Куйши дина 30 — Жумабаева
450000,https://krisha.kz/a/show/696578623,3,95.0,3,Есильский р-н, Керей Жанибек Хандар 40
150000,https://krisha.kz/a/show/683934700,1,55.0,4,Алматы р-н, Коргалжынское шоссе 8/1 — Мухамедханова-КазГЮА
200000,https://krisha.kz/a/show/1000144127,2,50.0,4,Есильский р-н, Кабанбай батыра 75а — Республиканский главный Мешит
270000,https://krisha.kz/a/show/760920172,2,44.0,7,Нура р-н, Е-36 5 — Зелёный квартал
170000,https://krisha.kz/a/show/687769491,1,37.0,7,Нура р-н, Максута Нарикбаева 9
160000,https://krisha.kz/a/show/762125111,1,37.0,10,р-н Байконур, Иманбаевой 10А — Кенесары
260000,https://krisha.kz/a/show/699722998,2,80.0,3,Есильский р-н, Мангилик Ел 45
1200000,https://krisha.kz/a/show/697422646,3,130.0,21,Есильский р-н, Сарайшык 34а
1500000,https://krisha.kz/a/show/689113975,3,150.0,6,Есильский р-н, Туран 5
220000,https://krisha.kz/a/show/1000143455,2,60.0,3,Есильский р-н, Е 915 15
2500000,https://krisha.kz/a/show/693554608,6,340.0,30,Алматы р-н, Байтурсынова 9
1000000,https://krisha.kz/a/show/693557665,5,260.0,8,Сарыарка р-н, Женис 1
1500000,https://krisha.kz/a/show/693531046,5,230.0,10,Есильский р-н, Наркескен 3
2200000,https://krisha.kz/a/show/692432696,6,360.0,5,Есильский р-н, Мәңгілік Ел 29
1300000,https://krisha.kz/a/show/691115675,5,250.0,22,Алматы р-н, Байтурсынова 9
1400000,https://krisha.kz/a/show/692433432,5,230.0,5,Есильский р-н, Шамши Калдаякова 4
1200000,https://krisha.kz/a/show/691115730,5,213.0,14,Алматы р-н, Байтурсынова 9
1500000,https://krisha.kz/a/show/691119230,5,200.0,7,Есильский р-н, Туран
1500000,https://krisha.kz/a/show/688840599,5,250.0,3,Есильский р-н, Достык 1А
1300000,https://krisha.kz/a/show/689114544,5,240.0,4,Есильский р-н, Сыганак 14/1
1800000,https://krisha.kz/a/show/688859039,5,215.0,14,Есильский р-н, Байтурсынова 9
1500000,https://krisha.kz/a/show/691116131,5,240.0,3,Алматы р-н, Шарля Де Голля 7
400000,https://krisha.kz/a/show/689790318,3,106.2,6,р-н Байконур, Иманбаева 8 — Иманова
170000,https://krisha.kz/a/show/760816456,1,40.0,3,Нура р-н, Толе би 25
3000000,https://krisha.kz/a/show/1000142261,7,452.0,6,Нура р-н, Сыганак 15/1
300000,https://krisha.kz/a/show/699430883,2,50.0,3,Есильский р-н, Туран 43/5
260000,https://krisha.kz/a/show/699260729,2,58.0,1,Сарыарка р-н, Б.Сокпакбаев 20/3 — Начала Сейфуллина
180000,https://krisha.kz/a/show/762196098,2,56.0,1,Нура р-н, Е-429 6 — Мухамедханова
190000,https://krisha.kz/a/show/696712394,2,55.0,4,Алматы р-н, А 105 11 — Метро
350000,https://krisha.kz/a/show/760448026,2,65.0,14,Нура р-н, Улы Дала 51 — Кабанбай батыра
320000,https://krisha.kz/a/show/1000142743,3,100.0,11,Есильский р-н, Улы Дала 53 — Бокейхан
300000,https://krisha.kz/a/show/762023565,2,78.0,5,Есильский р-н, Улы Дала 27а-г — Туркестан - Улы-дала
200000,https://krisha.kz/a/show/672748466,2,54.0,9,Есильский р-н, Мангилик Ел 54
1200000,https://krisha.kz/a/show/699816298,3,120.0,2,Есильский р-н, мкр Шубар 16
100000,https://krisha.kz/a/show/761504528,1,20.15,2,Нура р-н, Кургальжинское шоссе 28 — Мухамедханова
90000,https://krisha.kz/a/show/761586545,1,20.1,1,Нура р-н, Кургальжинское шоссе 28 — Мухамедханова
200000,https://krisha.kz/a/show/762023290,2,67.0,7,р-н Байконур, Култобе 11 — Сейфуллина
320000,https://krisha.kz/a/show/762266292,2,58.0,6,Есильский р-н, Сыганак 17
250000,https://krisha.kz/a/show/697957168,2,50.0,0,Сарыарка р-н, Шевченко 8/1
300000,https://krisha.kz/a/show/696733576,3,90.0,0,Алматы р-н, А91
160000,https://krisha.kz/a/show/695828740,1,40.0,0,Сарыарка р-н, Тлендиева 50
350000,https://krisha.kz/a/show/696390846,3,95.0,0,Есильский р-н, Туран 55/4
170000,https://krisha.kz/a/show/685663404,1,40.0,7,Нура р-н, Кайыма Мухамедханова 17
350000,https://krisha.kz/a/show/695806263,2,100.0,10,Есильский р-н, Туран 43/5
350000,https://krisha.kz/a/show/698658167,2,68.0,14,Есильский р-н, мкр Комсомольский
400000,https://krisha.kz/a/show/1000141862,2,70.0,7,Есильский р-н, Достык 8/2
100000,https://krisha.kz/a/show/1000141633,1,30.0,0,Сарыарка р-н, Улытау 50/1
160000,https://krisha.kz/a/show/760522848,1,33.0,1,Сарыарка р-н, Биржан сал 6
300000,https://krisha.kz/a/show/761153284,3,70.0,3,Сарыарка р-н, Республика 5
250000,https://krisha.kz/a/show/761795194,2,60.0,5,Есильский р-н, Асфендиярова 3
200000,https://krisha.kz/a/show/677409413,1,39.0,6,Есильский р-н, Казыбек би 5А
160000,https://krisha.kz/a/show/673352952,1,40.0,12,Есильский р-н, Р. Багланова 6
600000,https://krisha.kz/a/show/761220822,3,130.0,4,Алматы р-н, Калдаякова 2/1
700000,https://krisha.kz/a/show/761220054,3,110.0,6,Алматы р-н, Амман 2
170000,https://krisha.kz/a/show/761221415,1,42.4,4,Есильский р-н, Айтматова 40/1 — Мухамедханова
170000,https://krisha.kz/a/show/676253065,1,41.0,8,Сарыарка р-н, Шәймерден Қосшығұлұлы 19/3
220000,https://krisha.kz/a/show/1000141296,1,40.0,7,Есильский р-н, Мәңгілік Ел 51 — Улы Дала
100000,https://krisha.kz/a/show/762044362,1,30.0,3,Нура р-н, мкр Уркер
800000,https://krisha.kz/a/show/698949718,3,126.6,9,Алматы р-н, Шамши Калдаяков 8
120000,https://krisha.kz/a/show/762319178,1,40.0,0,Сарыарка р-н, Нургиса Тлендиева 42
290000,https://krisha.kz/a/show/697799605,2,60.0,8,Есильский р-н, Улы Дала 54 — Сауран
220000,https://krisha.kz/a/show/695046120,2,58.0,5,Есильский р-н, Е-117 38
250000,https://krisha.kz/a/show/683090570,1,52.0,20,Сарыарка р-н, Абая 10/1 — Сзади сараркинского акимата
300000,https://krisha.kz/a/show/762203792,1,45.0,12,Есильский р-н, Мухамедханова 4 — Толе би
160000,https://krisha.kz/a/show/691392218,1,45.0,0,Есильский р-н, Аль фараби 30/1 — Улы дала
350000,https://krisha.kz/a/show/695325983,2,61.0,15,Есильский р-н, Ул.Сыганак 17 П
300000,https://krisha.kz/a/show/687083860,2,125.0,7,Есильский р-н, Динмухамед Конаев 29/1
300000,https://krisha.kz/a/show/693730639,2,84.0,12,Алматы р-н, Ахмет Байтурсынова 5 — Блок-D
160000,https://krisha.kz/a/show/699042976,1,40.0,3,Есильский р-н, Мангилик Ел 17
230000,https://krisha.kz/a/show/694001283,2,57.0,9,Есильский р-н, Е-22 ул 2 — E-51
300000,https://krisha.kz/a/show/47619094,2,75.0,10,Алматы р-н, проспект Рахимжана Кошкарбаева 10/1 — проспект Тауелсиздик
450000,https://krisha.kz/a/show/30857303,3,144.0,20,Алматы р-н, проспект Рахимжана Кошкарбаева 2
450000,https://krisha.kz/a/show/679489069,3,110.0,20,Алматы р-н, проспект Рахимжана Кошкарбаева 8 — проспект Тауелсиздик
380000,https://krisha.kz/a/show/663604946,3,90.0,7,Есильский р-н, Кабанбай батыра 60/16 — 16
250000,https://krisha.kz/a/show/676868116,2,55.0,11,Алматы р-н, Тауелсиздик 34/10
300000,https://krisha.kz/a/show/698025017,2,65.0,3,Есильский р-н, Мәңгілік Ел 19
1000000,https://krisha.kz/a/show/668470937,4,180.0,8,Алматы р-н, Ахмета Байтурсынова 9 — проспект Тауелсиздик
280000,https://krisha.kz/a/show/760723842,2,70.0,16,Алматы р-н, Кенесары 8
300000,https://krisha.kz/a/show/761401672,2,60.0,10,Есильский р-н, Кабанбай батыра 48 — Керей /Жанибека хандар
300000,https://krisha.kz/a/show/762195313,3,85.0,2,Есильский р-н, Чингиза Айтматова 36
150000,https://krisha.kz/a/show/761786838,1,35.0,8,Есильский р-н, Сауран 3/1
180000,https://krisha.kz/a/show/687002715,1,42.0,7,Сарыарка р-н, Кенесары 9
1500000,https://krisha.kz/a/show/696607307,5,270.0,0,Есильский р-н, Мукагали Макатаева 7/3
270000,https://krisha.kz/a/show/1000140334,2,72.0,6,Алматы р-н, Байтурсынова 35 — Азербаева
200000,https://krisha.kz/a/show/1000140255,2,60.0,4,Есильский р-н, Сауран 12/2
450000,https://krisha.kz/a/show/1000140192,3,130.0,7,Есильский р-н, Достык 10
185000,https://krisha.kz/a/show/691860716,2,56.0,2,Алматы р-н, Куйши Дина 44 — Абылай Хана
250000,https://krisha.kz/a/show/1000140067,2,85.0,2,Есильский р-н, Алматы 19/2 — Мангилик Ел
170000,https://krisha.kz/a/show/761966639,1,41.7,1,Есильский р-н, Мәңгілік Ел 51 — Улы Дала
150000,https://krisha.kz/a/show/1000139746,1,33.0,5,Алматы р-н, Сатпаева 31
220000,https://krisha.kz/a/show/692845862,2,42.0,9,Есильский р-н, Улы дала
350000,https://krisha.kz/a/show/675881306,2,70.0,6,Есильский р-н, Улы Дала 7
160000,https://krisha.kz/a/show/1000139336,1,38.0,13,Есильский р-н, Аль-Фараби 30 — Улы Дала
180000,https://krisha.kz/a/show/761976571,2,48.8,8,Сарыарка р-н, Косшыгулулы 7
275000,https://krisha.kz/a/show/699418892,3,80.0,1,Алматы р-н, Кенен Азербаева 16 — Жумабаева
180000,https://krisha.kz/a/show/697334888,1,38.0,9,Есильский р-н, Туркестан 4а — Алматы туркестан
400000,https://krisha.kz/a/show/693565517,2,69.0,2,Есильский р-н, Толе би
240000,https://krisha.kz/a/show/681388269,2,44.0,10,Есильский р-н, Туран 46/5
350000,https://krisha.kz/a/show/698903411,2,60.3,8,Есильский р-н, Фариза Онгарсынова
250000,https://krisha.kz/a/show/761683171,1,36.0,4,Сарыарка р-н, Кумисбекова 4 — Кумисбекова
230000,https://krisha.kz/a/show/761792922,1,50.0,5,Есильский р-н, Туркестан 8 — Алматы-Туркестан
220000,https://krisha.kz/a/show/682411340,1,40.0,0,Есильский р-н, Әбекен Бектұров 149
240000,https://krisha.kz/a/show/1000138869,2,75.0,3,Unknown District,Р.Кошкарбаев 46/1
400000,https://krisha.kz/a/show/762201966,1,45.0,8,Есильский р-н, Турар Рыскулов 1 — Кабанбай батыра
270000,https://krisha.kz/a/show/761369773,2,70.0,2,Сарыарка р-н, Сарайшык 9
160000,https://krisha.kz/a/show/762201595,1,37.0,1,Алматы р-н, Мустафина
300000,https://krisha.kz/a/show/699103966,3,85.0,17,Алматы р-н, Калдаякова 1
200000,https://krisha.kz/a/show/684954240,1,43.0,7,Есильский р-н, Ильяс Омарова 27/1
180000,https://krisha.kz/a/show/761308916,2,45.0,6,Unknown District,Улы дала 86 — Улы Дала
170000,https://krisha.kz/a/show/762252637,1,34.0,9,Сарыарка р-н, Чингиза Айтматова
250000,https://krisha.kz/a/show/679467819,2,59.0,9,Есильский р-н, Бектурова 3 — Туран- Сыганак
200000,https://krisha.kz/a/show/52498788,1,63.0,1,Алматы р-н, Абая
160000,https://krisha.kz/a/show/690656985,1,33.0,2,Есильский р-н, Алихана Бокейханова 17/1
700000,https://krisha.kz/a/show/693691033,4,130.0,22,Алматы р-н, Нажимеденова
180000,https://krisha.kz/a/show/690178896,2,64.0,9,Алматы р-н, Т. Жургенова 30
280000,https://krisha.kz/a/show/761989380,2,60.0,9,Алматы р-н, Аскар Токпанов 22
200000,https://krisha.kz/a/show/1000138118,1,40.0,3,Есильский р-н, Кабанбая батыра 51 — Кабанбай батыра
250000,https://krisha.kz/a/show/762227201,2,72.0,9,Сарайшык р-н, Нажимеденова
180000,https://krisha.kz/a/show/698683966,1,41.0,7,Нура р-н, Чингиза Айтматова 33
150000,https://krisha.kz/a/show/1000137666,1,30.0,2,Есильский р-н, мкр Пригородный
220000,https://krisha.kz/a/show/698772684,2,61.0,5,Нура р-н, Кайым Мухамедханов 23а
160000,https://krisha.kz/a/show/688650862,2,50.0,3,Алматы р-н, Петрова 14 — Ахматoва Евразия
200000,https://krisha.kz/a/show/694170904,2,69.0,4,Алматы р-н, Ахмета Байтурсынова 49/1
250000,https://krisha.kz/a/show/760634422,2,65.0,7,Есильский р-н, Бектурова 4/4
240000,https://krisha.kz/a/show/698504613,1,38.0,5,Есильский р-н, Туран 40/1 — Керей-Жанибек хандар и Туран
380000,https://krisha.kz/a/show/760832161,2,70.0,8,Алматы р-н, Нажимеденова 12а — Нажмиденова аманжолова
160000,https://krisha.kz/a/show/761022116,1,40.0,10,Сарыарка р-н, Сарыарка 48/2
130000,https://krisha.kz/a/show/688440568,1,27.4,3,Нура р-н, мкр Уркер
450000,https://krisha.kz/a/show/682464994,2,80.0,16,Алматы р-н," Бухар жырау 20""б"" — Ботаническийсад"
120000,https://krisha.kz/a/show/697721130,1,26.1,10,р-н Байконур, Сембинова 10/4 — Жаннур
450000,https://krisha.kz/a/show/697992850,3,90.0,5,Есильский р-н, Улы Дала 31/1
550000,https://krisha.kz/a/show/695829180,3,94.0,18,Есильский р-н, Улы дала 39
160000,https://krisha.kz/a/show/699179398,1,38.0,1,Алматы р-н, Мустафина 21/1-4
300000,https://krisha.kz/a/show/760096136,2,85.0,17,Нура р-н, Кабанбай баиыра
250000,https://krisha.kz/a/show/762227138,2,65.0,6,Алматы р-н, Нажимеденова
140000,https://krisha.kz/a/show/672309518,1,36.0,2,Алматы р-н, Кордай 99 — Болекпаева
160000,https://krisha.kz/a/show/1000136571,1,33.0,0,Сарыарка р-н, Бозбиик 1/1
250000,https://krisha.kz/a/show/678368758,2,63.9,3,Есильский р-н, 38 17
250000,https://krisha.kz/a/show/690483195,2,80.0,21,Есильский р-н, Нажимеденова 10/3
200000,https://krisha.kz/a/show/699661026,1,36.0,4,Есильский р-н, Роза Багланова 2
200000,https://krisha.kz/a/show/761385154,1,44.9,4,Нура р-н, Култегин 17 — Ильяс Омарова Култегин
250000,https://krisha.kz/a/show/670607947,3,80.0,3,Алматы р-н, Кенена Азербаева 16
1400000,https://krisha.kz/a/show/761987790,5,250.0,3,Есильский р-н, Мукагали Макатаева 7/3 — С видом на набережную
350000,https://krisha.kz/a/show/697545640,1,45.0,31,Есильский р-н, Достык 5 — Сауран
750000,https://krisha.kz/a/show/699257040,3,155.0,9,Есильский р-н, мкр Шубар
105000,https://krisha.kz/a/show/762332050,1,30.0,1,Unknown District,Лесная поляна
1300000,https://krisha.kz/a/show/697852986,4,150.0,5,Unknown District,Амман 2-6
180000,https://krisha.kz/a/show/695788012,1,40.0,13,Есильский р-н, Туркестан 30/1 — ЖК *АРМАН КАЛА* -- Улы Дала- Мангилик Ел- Ботан.Сад- Экспо- Академ Балет- БухарЖырау
450000,https://krisha.kz/a/show/690356325,2,55.0,8,Unknown District,Сарайшык 2 — Кунаева
450000,https://krisha.kz/a/show/685252564,3,90.0,11,Unknown District,Кабанбай батыра 43В
180000,https://krisha.kz/a/show/699947264,1,38.0,5,Есильский р-н, ул. Бухар жырау 34/2 — Бокейхана
550000,https://krisha.kz/a/show/696833799,3,100.0,13,Unknown District,Кошкарбаева 10
